x,y
[1.16627687],[0.52305461]
[1.20830487],[0.52642087]
[1.22931886],[0.52881499]
[1.25033286],[0.52884566]
[1.27134686],[0.53079024]
[1.29236086],[0.53391288]
[1.31337486],[0.53848194]
[1.33438885],[0.53711232]
[1.35540285],[0.53970696]
[1.37641685],[0.54000011]
[1.39743085],[0.54100835]
[1.41844484],[0.54588996]
[1.43945884],[0.54391827]
[1.46047284],[0.55220558]
[1.48148684],[0.55328576]
[1.50250083],[0.55490031]
[1.52351483],[0.55885555]
[1.54452883],[0.55537221]
[1.60757082],[0.56900899]
[1.62858482],[0.56622291]
[1.67061282],[0.57239031]
[1.71264081],[0.57822196]
[1.75466881],[0.5850698]
[1.7756828],[0.58889817]
[1.7966968],[0.59258268]
[1.8177108],[0.595284]
[1.8387248],[0.59915162]
[1.85973879],[0.60359203]
[1.88075279],[0.60499863]
[1.90176679],[0.60696021]
[1.92278079],[0.61475751]
[1.94379479],[0.61840978]
[1.96480878],[0.62519616]
[1.98582278],[0.62875416]
[2.02785078],[0.63436678]
[2.04886477],[0.63985938]
[2.09089277],[0.64478951]
[2.11190677],[0.64998689]
[2.13292076],[0.65550654]
[2.15393476],[0.66009808]
[2.17494876],[0.66618648]
[2.19596276],[0.67063465]
[2.21697676],[0.67337934]
[2.25900475],[0.68611302]
[2.28001875],[0.68824701]
[2.30103275],[0.69165723]
[2.32204674],[0.70004642]
[2.34306074],[0.70714028]
[2.38508874],[0.71877409]
[2.40610273],[0.72225202]
[2.44813073],[0.73734801]
[2.46914473],[0.74238705]
[2.49015873],[0.74835368]
[2.51117272],[0.75448463]
[2.53218672],[0.76161147]
[2.55320072],[0.77031638]
[2.57421472],[0.77602707]
[2.59522871],[0.78006517]
[2.63725671],[0.7934797]
[2.65827071],[0.80273072]
[2.6792847],[0.80838679]
[2.7002987],[0.81479094]
[2.7213127],[0.82701353]
[2.7423267],[0.83440754]
[2.7633407],[0.83874243]
[2.80536869],[0.85593184]
[2.82638269],[0.8628029]
[2.84739669],[0.87150007]
[2.86841068],[0.88207607]
[2.88942468],[0.88926035]
[2.93145268],[0.90465529]
[2.95246667],[0.912259]
[2.97348067],[0.9252103]
[3.01550867],[0.94121971]
[3.03652267],[0.95144648]
[3.05753666],[0.95885398]
[3.07855066],[0.97396913]
[3.09956466],[0.98055156]
[3.12057866],[0.9922431]
[3.14159265],[1.]
